metric,n_neighbors,pp@cat_encoder,pp@decomposition,pp@featuregen,pp@featureselector,pp@scaler,weights,p,pp@kernel_pca_kernel,pp@kernel_pca_n_components,pp@poly_degree,pp@selectp_percentile,pp@std_with_std,anchor_size,score
nan_euclidean,1,onehot,kernel_pca,none,none,std,distance,1,rbf,0.8909360274614,2,25,True,256,0.4582999999999999
nan_euclidean,1,onehot,kernel_pca,none,none,std,distance,1,rbf,0.8909360274614,2,25,True,362,0.3944
nan_euclidean,1,onehot,kernel_pca,none,none,std,distance,1,rbf,0.8909360274614,2,25,True,512,0.3318
nan_euclidean,1,onehot,kernel_pca,none,none,std,distance,1,rbf,0.8909360274614,2,25,True,724,0.2744
nan_euclidean,1,onehot,kernel_pca,none,none,std,distance,1,rbf,0.8909360274614,2,25,True,1024,0.2256
nan_euclidean,1,onehot,kernel_pca,none,none,std,distance,1,rbf,0.8909360274614,2,25,True,1448,0.1802
nan_euclidean,1,onehot,kernel_pca,none,none,std,distance,1,rbf,0.8909360274614,2,25,True,2048,0.1475999999999999
nan_euclidean,1,onehot,kernel_pca,none,none,std,distance,1,rbf,0.8909360274614,2,25,True,2896,0.1167
nan_euclidean,1,onehot,kernel_pca,none,none,std,distance,1,rbf,0.8909360274614,2,25,True,4096,0.0928
nan_euclidean,1,onehot,kernel_pca,none,none,std,distance,1,rbf,0.8909360274614,2,25,True,5793,0.0726999999999999
nan_euclidean,1,onehot,kernel_pca,none,none,std,distance,1,rbf,0.8909360274614,2,25,True,8192,0.0603
nan_euclidean,1,onehot,kernel_pca,none,none,std,distance,1,rbf,0.8909360274614,2,25,True,11585,0.0489
nan_euclidean,1,onehot,kernel_pca,none,none,std,distance,1,rbf,0.8909360274614,2,25,True,16000,0.0404
nan_euclidean,1,onehot,kernel_pca,poly,selectp,minmax,distance,1,rbf,0.3904658415325,2,76,True,16,0.9468
nan_euclidean,1,onehot,kernel_pca,poly,selectp,minmax,distance,1,rbf,0.3904658415325,2,76,True,23,0.9425
nan_euclidean,1,onehot,kernel_pca,poly,selectp,minmax,distance,1,rbf,0.3904658415325,2,76,True,32,0.9025
nan_euclidean,1,onehot,kernel_pca,poly,selectp,minmax,distance,1,rbf,0.3904658415325,2,76,True,45,0.9084
nan_euclidean,1,onehot,kernel_pca,poly,selectp,minmax,distance,1,rbf,0.3904658415325,2,76,True,64,0.8158000000000001
nan_euclidean,1,onehot,kernel_pca,poly,selectp,minmax,distance,1,rbf,0.3904658415325,2,76,True,91,0.6813
nan_euclidean,1,onehot,kernel_pca,poly,selectp,minmax,distance,1,rbf,0.3904658415325,2,76,True,128,0.5670999999999999
nan_euclidean,1,onehot,kernel_pca,poly,selectp,minmax,distance,1,rbf,0.3904658415325,2,76,True,181,0.5107999999999999
nan_euclidean,1,onehot,kernel_pca,poly,selectp,minmax,distance,1,rbf,0.3904658415325,2,76,True,256,0.4582999999999999
nan_euclidean,1,onehot,kernel_pca,poly,selectp,minmax,distance,1,rbf,0.3904658415325,2,76,True,362,0.3944
nan_euclidean,1,onehot,kernel_pca,poly,selectp,minmax,distance,1,rbf,0.3904658415325,2,76,True,512,0.3318
nan_euclidean,1,onehot,kernel_pca,poly,selectp,minmax,distance,1,rbf,0.3904658415325,2,76,True,724,0.2744
nan_euclidean,1,onehot,kernel_pca,poly,selectp,minmax,distance,1,rbf,0.3904658415325,2,76,True,1024,0.2256
nan_euclidean,1,onehot,kernel_pca,poly,selectp,minmax,distance,1,rbf,0.3904658415325,2,76,True,1448,0.1802
nan_euclidean,1,onehot,kernel_pca,poly,selectp,minmax,distance,1,rbf,0.3904658415325,2,76,True,2048,0.1475999999999999
nan_euclidean,1,onehot,kernel_pca,poly,selectp,minmax,distance,1,rbf,0.3904658415325,2,76,True,2896,0.1167
nan_euclidean,1,onehot,kernel_pca,poly,selectp,minmax,distance,1,rbf,0.3904658415325,2,76,True,4096,0.0928
nan_euclidean,1,onehot,kernel_pca,poly,selectp,minmax,distance,1,rbf,0.3904658415325,2,76,True,5793,0.0726999999999999
nan_euclidean,1,onehot,kernel_pca,poly,selectp,minmax,distance,1,rbf,0.3904658415325,2,76,True,8192,0.0603
nan_euclidean,1,onehot,kernel_pca,poly,selectp,minmax,distance,1,rbf,0.3904658415325,2,76,True,11585,0.0489
nan_euclidean,1,onehot,kernel_pca,poly,selectp,minmax,distance,1,rbf,0.3904658415325,2,76,True,16000,0.0404
nan_euclidean,1,onehot,lda,none,selectp,minmax,uniform,1,linear,0.25,2,38,True,16,0.9468
nan_euclidean,1,onehot,lda,none,selectp,minmax,uniform,1,linear,0.25,2,38,True,23,0.9425
nan_euclidean,1,onehot,lda,none,selectp,minmax,uniform,1,linear,0.25,2,38,True,32,0.9025
nan_euclidean,1,onehot,lda,none,selectp,minmax,uniform,1,linear,0.25,2,38,True,45,0.9084
nan_euclidean,1,onehot,lda,none,selectp,minmax,uniform,1,linear,0.25,2,38,True,64,0.8158000000000001
nan_euclidean,1,onehot,lda,none,selectp,minmax,uniform,1,linear,0.25,2,38,True,91,0.6813
nan_euclidean,1,onehot,lda,none,selectp,minmax,uniform,1,linear,0.25,2,38,True,128,0.5670999999999999
nan_euclidean,1,onehot,lda,none,selectp,minmax,uniform,1,linear,0.25,2,38,True,181,0.5107999999999999
nan_euclidean,1,onehot,lda,none,selectp,minmax,uniform,1,linear,0.25,2,38,True,256,0.4582999999999999
nan_euclidean,1,onehot,lda,none,selectp,minmax,uniform,1,linear,0.25,2,38,True,362,0.3944
nan_euclidean,1,onehot,lda,none,selectp,minmax,uniform,1,linear,0.25,2,38,True,512,0.3318
nan_euclidean,1,onehot,lda,none,selectp,minmax,uniform,1,linear,0.25,2,38,True,724,0.2744
nan_euclidean,1,onehot,lda,none,selectp,minmax,uniform,1,linear,0.25,2,38,True,1024,0.2256
nan_euclidean,1,onehot,lda,none,selectp,minmax,uniform,1,linear,0.25,2,38,True,1448,0.1802
nan_euclidean,1,onehot,lda,none,selectp,minmax,uniform,1,linear,0.25,2,38,True,2048,0.1475999999999999
nan_euclidean,1,onehot,lda,none,selectp,minmax,uniform,1,linear,0.25,2,38,True,2896,0.1167
nan_euclidean,1,onehot,lda,none,selectp,minmax,uniform,1,linear,0.25,2,38,True,4096,0.0928
nan_euclidean,1,onehot,lda,none,selectp,minmax,uniform,1,linear,0.25,2,38,True,5793,0.0726999999999999
nan_euclidean,1,onehot,lda,none,selectp,minmax,uniform,1,linear,0.25,2,38,True,8192,0.0603
nan_euclidean,1,onehot,lda,none,selectp,minmax,uniform,1,linear,0.25,2,38,True,11585,0.0489
nan_euclidean,1,onehot,lda,none,selectp,minmax,uniform,1,linear,0.25,2,38,True,16000,0.0404
nan_euclidean,1,onehot,lda,poly,selectp,std,distance,1,linear,0.25,2,62,True,16,0.9468
nan_euclidean,1,onehot,lda,poly,selectp,std,distance,1,linear,0.25,2,62,True,23,0.9425
nan_euclidean,1,onehot,lda,poly,selectp,std,distance,1,linear,0.25,2,62,True,32,0.9025
nan_euclidean,1,onehot,lda,poly,selectp,std,distance,1,linear,0.25,2,62,True,45,0.9084
nan_euclidean,1,onehot,lda,poly,selectp,std,distance,1,linear,0.25,2,62,True,64,0.8158000000000001
nan_euclidean,1,onehot,lda,poly,selectp,std,distance,1,linear,0.25,2,62,True,91,0.6813
nan_euclidean,1,onehot,lda,poly,selectp,std,distance,1,linear,0.25,2,62,True,128,0.5670999999999999
nan_euclidean,1,onehot,lda,poly,selectp,std,distance,1,linear,0.25,2,62,True,181,0.5107999999999999
nan_euclidean,1,onehot,lda,poly,selectp,std,distance,1,linear,0.25,2,62,True,256,0.4582999999999999
nan_euclidean,1,onehot,lda,poly,selectp,std,distance,1,linear,0.25,2,62,True,362,0.3944
nan_euclidean,1,onehot,lda,poly,selectp,std,distance,1,linear,0.25,2,62,True,512,0.3318
nan_euclidean,1,onehot,lda,poly,selectp,std,distance,1,linear,0.25,2,62,True,724,0.2744
nan_euclidean,1,onehot,lda,poly,selectp,std,distance,1,linear,0.25,2,62,True,1024,0.2256
nan_euclidean,1,onehot,lda,poly,selectp,std,distance,1,linear,0.25,2,62,True,1448,0.1802
nan_euclidean,1,onehot,lda,poly,selectp,std,distance,1,linear,0.25,2,62,True,2048,0.1475999999999999
nan_euclidean,1,onehot,lda,poly,selectp,std,distance,1,linear,0.25,2,62,True,2896,0.1167
nan_euclidean,1,onehot,lda,poly,selectp,std,distance,1,linear,0.25,2,62,True,4096,0.0928
nan_euclidean,1,onehot,lda,poly,selectp,std,distance,1,linear,0.25,2,62,True,5793,0.0726999999999999
nan_euclidean,1,onehot,lda,poly,selectp,std,distance,1,linear,0.25,2,62,True,8192,0.0603
nan_euclidean,1,onehot,lda,poly,selectp,std,distance,1,linear,0.25,2,62,True,11585,0.0489
nan_euclidean,1,onehot,lda,poly,selectp,std,distance,1,linear,0.25,2,62,True,16000,0.0404
nan_euclidean,1,onehot,none,none,selectp,minmax,distance,1,linear,0.25,2,80,True,16,0.9468
nan_euclidean,1,onehot,none,none,selectp,minmax,distance,1,linear,0.25,2,80,True,23,0.9425
nan_euclidean,1,onehot,none,none,selectp,minmax,distance,1,linear,0.25,2,80,True,32,0.9025
nan_euclidean,1,onehot,none,none,selectp,minmax,distance,1,linear,0.25,2,80,True,45,0.9084
nan_euclidean,1,onehot,none,none,selectp,minmax,distance,1,linear,0.25,2,80,True,64,0.8158000000000001
nan_euclidean,1,onehot,none,none,selectp,minmax,distance,1,linear,0.25,2,80,True,91,0.6813
nan_euclidean,1,onehot,none,none,selectp,minmax,distance,1,linear,0.25,2,80,True,128,0.5670999999999999
nan_euclidean,1,onehot,none,none,selectp,minmax,distance,1,linear,0.25,2,80,True,181,0.5107999999999999
nan_euclidean,1,onehot,none,none,selectp,minmax,distance,1,linear,0.25,2,80,True,256,0.4582999999999999
nan_euclidean,1,onehot,none,none,selectp,minmax,distance,1,linear,0.25,2,80,True,362,0.3944
nan_euclidean,1,onehot,none,none,selectp,minmax,distance,1,linear,0.25,2,80,True,512,0.3318
nan_euclidean,1,onehot,none,none,selectp,minmax,distance,1,linear,0.25,2,80,True,724,0.2744
nan_euclidean,1,onehot,none,none,selectp,minmax,distance,1,linear,0.25,2,80,True,1024,0.2256
nan_euclidean,1,onehot,none,none,selectp,minmax,distance,1,linear,0.25,2,80,True,1448,0.1802
nan_euclidean,1,onehot,none,none,selectp,minmax,distance,1,linear,0.25,2,80,True,2048,0.1475999999999999
nan_euclidean,1,onehot,none,none,selectp,minmax,distance,1,linear,0.25,2,80,True,2896,0.1167
nan_euclidean,1,onehot,none,none,selectp,minmax,distance,1,linear,0.25,2,80,True,4096,0.0928
nan_euclidean,1,onehot,none,none,selectp,minmax,distance,1,linear,0.25,2,80,True,5793,0.0726999999999999
nan_euclidean,1,onehot,none,none,selectp,minmax,distance,1,linear,0.25,2,80,True,8192,0.0603
nan_euclidean,1,onehot,none,none,selectp,minmax,distance,1,linear,0.25,2,80,True,11585,0.0489
nan_euclidean,1,onehot,none,none,selectp,minmax,distance,1,linear,0.25,2,80,True,16000,0.0404
nan_euclidean,1,onehot,none,poly,none,minmax,distance,1,linear,0.25,2,25,True,16,0.9468
nan_euclidean,1,onehot,none,poly,none,minmax,distance,1,linear,0.25,2,25,True,23,0.9425
nan_euclidean,1,onehot,none,poly,none,minmax,distance,1,linear,0.25,2,25,True,32,0.9025
nan_euclidean,1,onehot,none,poly,none,minmax,distance,1,linear,0.25,2,25,True,45,0.9084
nan_euclidean,1,onehot,none,poly,none,minmax,distance,1,linear,0.25,2,25,True,64,0.8158000000000001
nan_euclidean,1,onehot,none,poly,none,minmax,distance,1,linear,0.25,2,25,True,91,0.6813
nan_euclidean,1,onehot,none,poly,none,minmax,distance,1,linear,0.25,2,25,True,128,0.5670999999999999
nan_euclidean,1,onehot,none,poly,none,minmax,distance,1,linear,0.25,2,25,True,181,0.5107999999999999
nan_euclidean,1,onehot,none,poly,none,minmax,distance,1,linear,0.25,2,25,True,256,0.4582999999999999
nan_euclidean,1,onehot,none,poly,none,minmax,distance,1,linear,0.25,2,25,True,362,0.3944
nan_euclidean,1,onehot,none,poly,none,minmax,distance,1,linear,0.25,2,25,True,512,0.3318
nan_euclidean,1,onehot,none,poly,none,minmax,distance,1,linear,0.25,2,25,True,724,0.2744
nan_euclidean,1,onehot,none,poly,none,minmax,distance,1,linear,0.25,2,25,True,1024,0.2256
nan_euclidean,1,onehot,none,poly,none,minmax,distance,1,linear,0.25,2,25,True,1448,0.1802
nan_euclidean,1,onehot,none,poly,none,minmax,distance,1,linear,0.25,2,25,True,2048,0.1475999999999999
nan_euclidean,1,onehot,none,poly,none,minmax,distance,1,linear,0.25,2,25,True,2896,0.1167
nan_euclidean,1,onehot,none,poly,none,minmax,distance,1,linear,0.25,2,25,True,4096,0.0928
nan_euclidean,1,onehot,none,poly,none,minmax,distance,1,linear,0.25,2,25,True,5793,0.0726999999999999
nan_euclidean,1,onehot,none,poly,none,minmax,distance,1,linear,0.25,2,25,True,8192,0.0603
nan_euclidean,1,onehot,none,poly,none,minmax,distance,1,linear,0.25,2,25,True,11585,0.0489
nan_euclidean,1,onehot,none,poly,none,minmax,distance,1,linear,0.25,2,25,True,16000,0.0404
nan_euclidean,1,onehot,none,poly,none,none,distance,1,linear,0.25,2,25,True,16,0.9468
nan_euclidean,1,onehot,none,poly,none,none,distance,1,linear,0.25,2,25,True,23,0.9425
nan_euclidean,1,onehot,none,poly,none,none,distance,1,linear,0.25,2,25,True,32,0.9025
nan_euclidean,1,onehot,none,poly,none,none,distance,1,linear,0.25,2,25,True,45,0.9084
nan_euclidean,1,onehot,none,poly,none,none,distance,1,linear,0.25,2,25,True,64,0.8158000000000001
nan_euclidean,1,onehot,none,poly,none,none,distance,1,linear,0.25,2,25,True,91,0.6813
nan_euclidean,1,onehot,none,poly,none,none,distance,1,linear,0.25,2,25,True,128,0.5670999999999999
nan_euclidean,1,onehot,none,poly,none,none,distance,1,linear,0.25,2,25,True,181,0.5107999999999999
nan_euclidean,1,onehot,none,poly,none,none,distance,1,linear,0.25,2,25,True,256,0.4582999999999999
nan_euclidean,1,onehot,none,poly,none,none,distance,1,linear,0.25,2,25,True,362,0.3944
nan_euclidean,1,onehot,none,poly,none,none,distance,1,linear,0.25,2,25,True,512,0.3318
nan_euclidean,1,onehot,none,poly,none,none,distance,1,linear,0.25,2,25,True,724,0.2744
nan_euclidean,1,onehot,none,poly,none,none,distance,1,linear,0.25,2,25,True,1024,0.2256
nan_euclidean,1,onehot,none,poly,none,none,distance,1,linear,0.25,2,25,True,1448,0.1802
nan_euclidean,1,onehot,none,poly,none,none,distance,1,linear,0.25,2,25,True,2048,0.1475999999999999
nan_euclidean,1,onehot,none,poly,none,none,distance,1,linear,0.25,2,25,True,2896,0.1167
nan_euclidean,1,onehot,none,poly,none,none,distance,1,linear,0.25,2,25,True,4096,0.0928
nan_euclidean,1,onehot,none,poly,none,none,distance,1,linear,0.25,2,25,True,5793,0.0726999999999999
nan_euclidean,1,onehot,none,poly,none,none,distance,1,linear,0.25,2,25,True,8192,0.0603
nan_euclidean,1,onehot,none,poly,none,none,distance,1,linear,0.25,2,25,True,11585,0.0489
nan_euclidean,1,onehot,none,poly,none,none,distance,1,linear,0.25,2,25,True,16000,0.0404
nan_euclidean,1,onehot,none,poly,none,none,uniform,1,linear,0.25,2,25,True,16,0.9468
nan_euclidean,1,onehot,none,poly,none,none,uniform,1,linear,0.25,2,25,True,23,0.9425
nan_euclidean,1,onehot,none,poly,none,none,uniform,1,linear,0.25,2,25,True,32,0.9025
nan_euclidean,1,onehot,none,poly,none,none,uniform,1,linear,0.25,2,25,True,45,0.9084
nan_euclidean,1,onehot,none,poly,none,none,uniform,1,linear,0.25,2,25,True,64,0.8158000000000001
nan_euclidean,1,onehot,none,poly,none,none,uniform,1,linear,0.25,2,25,True,91,0.6813
nan_euclidean,1,onehot,none,poly,none,none,uniform,1,linear,0.25,2,25,True,128,0.5670999999999999
nan_euclidean,1,onehot,none,poly,none,none,uniform,1,linear,0.25,2,25,True,181,0.5107999999999999
nan_euclidean,1,onehot,none,poly,none,none,uniform,1,linear,0.25,2,25,True,256,0.4582999999999999
nan_euclidean,1,onehot,none,poly,none,none,uniform,1,linear,0.25,2,25,True,362,0.3944
nan_euclidean,1,onehot,none,poly,none,none,uniform,1,linear,0.25,2,25,True,512,0.3318
nan_euclidean,1,onehot,none,poly,none,none,uniform,1,linear,0.25,2,25,True,724,0.2744
nan_euclidean,1,onehot,none,poly,none,none,uniform,1,linear,0.25,2,25,True,1024,0.2256
nan_euclidean,1,onehot,none,poly,none,none,uniform,1,linear,0.25,2,25,True,1448,0.1802
nan_euclidean,1,onehot,none,poly,none,none,uniform,1,linear,0.25,2,25,True,2048,0.1475999999999999
nan_euclidean,1,onehot,none,poly,none,none,uniform,1,linear,0.25,2,25,True,2896,0.1167
nan_euclidean,1,onehot,none,poly,none,none,uniform,1,linear,0.25,2,25,True,4096,0.0928
nan_euclidean,1,onehot,none,poly,none,none,uniform,1,linear,0.25,2,25,True,5793,0.0726999999999999
nan_euclidean,1,onehot,none,poly,none,none,uniform,1,linear,0.25,2,25,True,8192,0.0603
nan_euclidean,1,onehot,none,poly,none,none,uniform,1,linear,0.25,2,25,True,11585,0.0489
nan_euclidean,1,onehot,none,poly,none,none,uniform,1,linear,0.25,2,25,True,16000,0.0404
nan_euclidean,1,onehot,none,poly,selectp,none,uniform,1,linear,0.25,2,63,True,16,0.9468
nan_euclidean,1,onehot,none,poly,selectp,none,uniform,1,linear,0.25,2,63,True,23,0.9425
nan_euclidean,1,onehot,none,poly,selectp,none,uniform,1,linear,0.25,2,63,True,32,0.9025
nan_euclidean,1,onehot,none,poly,selectp,none,uniform,1,linear,0.25,2,63,True,45,0.9084
nan_euclidean,1,onehot,none,poly,selectp,none,uniform,1,linear,0.25,2,63,True,64,0.8158000000000001
nan_euclidean,1,onehot,none,poly,selectp,none,uniform,1,linear,0.25,2,63,True,91,0.6813
nan_euclidean,1,onehot,none,poly,selectp,none,uniform,1,linear,0.25,2,63,True,128,0.5670999999999999
nan_euclidean,1,onehot,none,poly,selectp,none,uniform,1,linear,0.25,2,63,True,181,0.5107999999999999
nan_euclidean,1,onehot,none,poly,selectp,none,uniform,1,linear,0.25,2,63,True,256,0.4582999999999999
nan_euclidean,1,onehot,none,poly,selectp,none,uniform,1,linear,0.25,2,63,True,362,0.3944
nan_euclidean,1,onehot,none,poly,selectp,none,uniform,1,linear,0.25,2,63,True,512,0.3318
nan_euclidean,1,onehot,none,poly,selectp,none,uniform,1,linear,0.25,2,63,True,724,0.2744
nan_euclidean,1,onehot,none,poly,selectp,none,uniform,1,linear,0.25,2,63,True,1024,0.2256
nan_euclidean,1,onehot,none,poly,selectp,none,uniform,1,linear,0.25,2,63,True,1448,0.1802
nan_euclidean,1,onehot,none,poly,selectp,none,uniform,1,linear,0.25,2,63,True,2048,0.1475999999999999
nan_euclidean,1,onehot,none,poly,selectp,none,uniform,1,linear,0.25,2,63,True,2896,0.1167
nan_euclidean,1,onehot,none,poly,selectp,none,uniform,1,linear,0.25,2,63,True,4096,0.0928
nan_euclidean,1,onehot,none,poly,selectp,none,uniform,1,linear,0.25,2,63,True,5793,0.0726999999999999
nan_euclidean,1,onehot,none,poly,selectp,none,uniform,1,linear,0.25,2,63,True,8192,0.0603
nan_euclidean,1,onehot,none,poly,selectp,none,uniform,1,linear,0.25,2,63,True,11585,0.0489
nan_euclidean,1,onehot,none,poly,selectp,none,uniform,1,linear,0.25,2,63,True,16000,0.0404
nan_euclidean,1,ordinal,agglomerator,none,none,none,uniform,1,linear,0.25,2,25,True,16,0.9468
nan_euclidean,1,ordinal,agglomerator,none,none,none,uniform,1,linear,0.25,2,25,True,23,0.9425
nan_euclidean,1,ordinal,agglomerator,none,none,none,uniform,1,linear,0.25,2,25,True,32,0.9025
nan_euclidean,1,ordinal,agglomerator,none,none,none,uniform,1,linear,0.25,2,25,True,45,0.9084
nan_euclidean,1,ordinal,agglomerator,none,none,none,uniform,1,linear,0.25,2,25,True,64,0.8158000000000001
nan_euclidean,1,ordinal,agglomerator,none,none,none,uniform,1,linear,0.25,2,25,True,91,0.6813
nan_euclidean,1,ordinal,agglomerator,none,none,none,uniform,1,linear,0.25,2,25,True,128,0.5670999999999999
nan_euclidean,1,ordinal,agglomerator,none,none,none,uniform,1,linear,0.25,2,25,True,181,0.5107999999999999
nan_euclidean,1,ordinal,agglomerator,none,none,none,uniform,1,linear,0.25,2,25,True,256,0.4582999999999999
nan_euclidean,1,ordinal,agglomerator,none,none,none,uniform,1,linear,0.25,2,25,True,362,0.3944
nan_euclidean,1,ordinal,agglomerator,none,none,none,uniform,1,linear,0.25,2,25,True,512,0.3318
nan_euclidean,1,ordinal,agglomerator,none,none,none,uniform,1,linear,0.25,2,25,True,724,0.2744
nan_euclidean,1,ordinal,agglomerator,none,none,none,uniform,1,linear,0.25,2,25,True,1024,0.2256
nan_euclidean,1,ordinal,agglomerator,none,none,none,uniform,1,linear,0.25,2,25,True,1448,0.1802
nan_euclidean,1,ordinal,agglomerator,none,none,none,uniform,1,linear,0.25,2,25,True,2048,0.1475999999999999
nan_euclidean,1,ordinal,agglomerator,none,none,none,uniform,1,linear,0.25,2,25,True,2896,0.1167
nan_euclidean,1,ordinal,agglomerator,none,none,none,uniform,1,linear,0.25,2,25,True,4096,0.0928
nan_euclidean,1,ordinal,agglomerator,none,none,none,uniform,1,linear,0.25,2,25,True,5793,0.0726999999999999
nan_euclidean,1,ordinal,agglomerator,none,none,none,uniform,1,linear,0.25,2,25,True,8192,0.0603
nan_euclidean,1,ordinal,agglomerator,none,none,none,uniform,1,linear,0.25,2,25,True,11585,0.0489
nan_euclidean,1,ordinal,agglomerator,none,none,none,uniform,1,linear,0.25,2,25,True,16000,0.0404
nan_euclidean,1,ordinal,agglomerator,none,selectp,minmax,uniform,1,linear,0.25,2,37,True,16,0.9468
nan_euclidean,1,ordinal,agglomerator,none,selectp,minmax,uniform,1,linear,0.25,2,37,True,23,0.9425
nan_euclidean,1,ordinal,agglomerator,none,selectp,minmax,uniform,1,linear,0.25,2,37,True,32,0.9025
nan_euclidean,1,ordinal,agglomerator,none,selectp,minmax,uniform,1,linear,0.25,2,37,True,45,0.9084
nan_euclidean,1,ordinal,agglomerator,none,selectp,minmax,uniform,1,linear,0.25,2,37,True,64,0.8158000000000001
nan_euclidean,1,ordinal,agglomerator,none,selectp,minmax,uniform,1,linear,0.25,2,37,True,91,0.6813
nan_euclidean,1,ordinal,agglomerator,none,selectp,minmax,uniform,1,linear,0.25,2,37,True,128,0.5670999999999999
nan_euclidean,1,ordinal,agglomerator,none,selectp,minmax,uniform,1,linear,0.25,2,37,True,181,0.5107999999999999
nan_euclidean,1,ordinal,agglomerator,none,selectp,minmax,uniform,1,linear,0.25,2,37,True,256,0.4582999999999999
nan_euclidean,1,ordinal,agglomerator,none,selectp,minmax,uniform,1,linear,0.25,2,37,True,362,0.3944
nan_euclidean,1,ordinal,agglomerator,none,selectp,minmax,uniform,1,linear,0.25,2,37,True,512,0.3318
nan_euclidean,1,ordinal,agglomerator,none,selectp,minmax,uniform,1,linear,0.25,2,37,True,724,0.2744
nan_euclidean,1,ordinal,agglomerator,none,selectp,minmax,uniform,1,linear,0.25,2,37,True,1024,0.2256
nan_euclidean,1,ordinal,agglomerator,none,selectp,minmax,uniform,1,linear,0.25,2,37,True,1448,0.1802
